run_id, n, r, p, q, ratio, clique_hyp_bipart, clique_hyp_vol, clique_clique_bipart, clique_clique_vol, clique_runtime, clique_f1, approx_diff_hyp_bipart, approx_diff_hyp_vol, approx_diff_clique_bipart, approx_diff_clique_vol, approx_diff_runtime, approx_diff_f1
123, 100, 3, 0.0001, 0.0008, 8.0, 0.035833333333333335, 2400, 0.36916666666666664, 2400.0, 0.026788949966430664, 0.8932038834951458, 0.0275, 2400, 0.36083333333333334, 2400.0, 0.4107060432434082, 0.9253731343283582
124, 100, 3, 0.0001, 0.0008, 8.0, 0.035613112100364226, 2471, 0.3735329825981384, 2471.0, 0.028399944305419922, 0.9447236180904522, 0.027910685805422646, 2508, 0.36124401913875603, 2508.0, 0.41457653045654297, 0.9359605911330049
125, 100, 3, 0.0001, 0.0008, 8.0, 0.031083844580777096, 2445, 0.36441717791411044, 2445.0, 0.027036666870117188, 0.8855721393034826, 0.029447852760736196, 2445, 0.3627811860940695, 2445.0, 0.47875046730041504, 0.8910891089108911
126, 100, 3, 0.0001, 0.0008, 8.0, 0.039500201531640466, 2481, 0.37283353486497384, 2481.0, 0.026980876922607422, 0.8999999999999999, 0.028214429665457477, 2481, 0.36154776299879077, 2481.0, 0.5612459182739258, 0.9162561576354681
127, 100, 3, 0.0001, 0.0008, 8.0, 0.024515618821668642, 2529, 0.357848952155002, 2529.0, 0.04422163963317871, 0.8955223880597015, 0.022143139580862, 2529, 0.3554764729141954, 2529.0, 0.49039745330810547, 0.9353233830845772
128, 100, 3, 0.0001, 0.0008, 8.0, 0.035439795046968404, 2342, 0.3693424423569599, 2342.0, 0.02598118782043457, 0.7960199004975124, 0.03034188034188034, 2340, 0.36452991452991457, 2340.0, 0.36194419860839844, 0.83
129, 100, 3, 0.0001, 0.0008, 8.0, 0.024166666666666666, 2400, 0.35750000000000004, 2400.0, 0.02580428123474121, 0.93, 0.019166666666666665, 2400, 0.35250000000000004, 2400.0, 0.41239500045776367, 0.9154228855721392
130, 100, 3, 0.0001, 0.0008, 8.0, 0.03264462809917355, 2420, 0.3698347107438017, 2420.0, 0.02657175064086914, 0.8514851485148516, 0.03022875816993464, 2448, 0.363562091503268, 2448.0, 0.4190995693206787, 0.845771144278607
131, 100, 3, 0.0001, 0.0008500000000000001, 8.5, 0.04212678936605317, 2445, 0.38404907975460123, 2445.0, 0.027773618698120117, 0.8512820512820514, 0.030230708035003977, 2514, 0.3635640413683373, 2514.0, 0.5328080654144287, 0.845771144278607
132, 100, 3, 0.0001, 0.0008500000000000001, 8.5, 0.03067484662576687, 2608, 0.3696319018404908, 2608.0, 0.029653072357177734, 0.9253731343283582, 0.024886877828054297, 2652, 0.3582202111613876, 2652.0, 0.527116060256958, 0.9405940594059407
133, 100, 3, 0.0001, 0.0008500000000000001, 8.5, 0.037121212121212124, 2640, 0.3704545454545455, 2640.0, 0.030370712280273438, 0.8258706467661692, 0.02878787878787879, 2640, 0.36212121212121207, 2640.0, 0.6546683311462402, 0.86
134, 100, 3, 0.0001, 0.0008500000000000001, 8.5, 0.029585798816568046, 2704, 0.36649408284023666, 2704.0, 0.03110527992248535, 0.9320388349514565, 0.021953896816684963, 2733, 0.3552872301500183, 2733.0, 0.44531941413879395, 0.9353233830845772
135, 100, 3, 0.0001, 0.0008500000000000001, 8.5, 0.03329549754067348, 2643, 0.3753310631857737, 2643.0, 0.050191640853881836, 0.9435897435897437, 0.02430939226519337, 2715, 0.3576427255985267, 2715.0, 0.5031695365905762, 0.9359605911330049
136, 100, 3, 0.0001, 0.0008500000000000001, 8.5, 0.034418256640478866, 2673, 0.3677515899738122, 2673.0, 0.029046058654785156, 0.8811881188118813, 0.027684249906472128, 2673, 0.3610175832398055, 2673.0, 0.5531320571899414, 0.8756218905472637
137, 100, 3, 0.0001, 0.0008500000000000001, 8.5, 0.034523809523809526, 2520, 0.36984126984126986, 2520.0, 0.028036832809448242, 0.8823529411764706, 0.0252465483234714, 2535, 0.35857988165680477, 2535.0, 0.5113258361816406, 0.8955223880597015
138, 100, 3, 0.0001, 0.0008500000000000001, 8.5, 0.02927927927927928, 2664, 0.3626126126126126, 2664.0, 0.028951644897460938, 0.9064039408866996, 0.02252252252252252, 2664, 0.3558558558558559, 2664.0, 0.5305519104003906, 0.9261083743842364
139, 100, 3, 0.0001, 0.0008500000000000001, 8.5, 0.027512418800152847, 2617, 0.36492166602980514, 2617.0, 0.028148174285888672, 0.945273631840796, 0.023405058512646282, 2649, 0.35673839184597966, 2649.0, 0.4443080425262451, 0.9405940594059407
