run_id,configuration_id,vertices,edge_multiplier,edges,rank,clique_bipartiteness,clique_volume,clique_runtime,diffusion_clique_bipartiteness,diffusion_clique_volume,diffusion_clique_runtime,random_bipartiteness,random_volume,random_runtime,diffusion_random_bipartiteness,diffusion_random_volume,diffusion_random_runtime
104,11,60,2,120,3,0.014084507042253521,355,0.008242607116699219,0.011111111111111112,360,0.10088968276977539,0.12777777777777777,360,0.010977506637573242,0.016666666666666666,360,1.4139618873596191
105,11,60,2,120,3,0.03625377643504532,331,0.00818777084350586,0.016666666666666666,360,0.29009580612182617,0.12222222222222222,360,0.011159181594848633,0.016666666666666666,360,1.406606674194336
106,11,60,2,120,3,0.022222222222222223,360,0.008283853530883789,0.005555555555555556,360,0.29139232635498047,0.11363636363636363,352,0.011121034622192383,0.022222222222222223,360,1.417781114578247
107,11,60,2,120,3,0.03333333333333333,360,0.007989168167114258,0.020289855072463767,345,0.2893185615539551,0.14444444444444443,360,0.010850667953491211,0.03333333333333333,360,1.4085710048675537
108,11,60,2,120,3,0.05,360,0.007780790328979492,0.016666666666666666,360,0.290081262588501,0.12222222222222222,360,0.010901927947998047,0.016666666666666666,360,1.4173123836517334
109,11,60,2,120,3,0.027777777777777776,360,0.008564472198486328,0.022222222222222223,360,0.28994178771972656,0.15555555555555556,360,0.010875225067138672,0.022222222222222223,360,1.4151906967163086
110,11,60,2,120,3,0.03333333333333333,360,0.008153438568115234,0.011111111111111112,360,0.2906200885772705,0.1111111111111111,360,0.011031866073608398,0.022222222222222223,360,1.4769794940948486
111,12,60,4,240,3,0.06388888888888888,720,0.011083602905273438,0.058333333333333334,720,0.4006633758544922,0.13055555555555556,720,0.020203113555908203,0.044444444444444446,720,1.8918564319610596
112,12,60,4,240,3,0.04809052333804809,707,0.010558366775512695,0.03888888888888889,720,0.45879530906677246,0.15833333333333333,720,0.020122051239013672,0.05277777777777778,720,1.858370304107666
113,12,60,4,240,3,0.058333333333333334,720,0.026964902877807617,0.05277777777777778,720,0.37537431716918945,0.14444444444444443,720,0.020029067993164062,0.058333333333333334,720,1.8558905124664307
114,12,60,4,240,3,0.06111111111111111,720,0.010408878326416016,0.044444444444444446,720,0.3750638961791992,0.13333333333333333,720,0.020018577575683594,0.04722222222222222,720,1.875345230102539
115,12,60,4,240,3,0.09228441754916793,661,0.010305643081665039,0.05,720,0.3754241466522217,0.15,720,0.01984119415283203,0.05277777777777778,720,1.681793451309204
116,12,60,4,240,3,0.0635593220338983,708,0.010820627212524414,0.05,720,0.3742866516113281,0.15,720,0.019980192184448242,0.04722222222222222,720,1.8667089939117432
117,12,60,4,240,3,0.075,720,0.010371208190917969,0.044444444444444446,720,0.37471485137939453,0.1388888888888889,720,0.020016908645629883,0.041666666666666664,720,1.8761544227600098
118,12,60,4,240,3,0.06754772393538913,681,0.010271072387695312,0.03611111111111111,720,0.3767833709716797,0.13199426111908177,697,0.01997828483581543,0.058333333333333334,720,1.90299654006958
119,12,60,4,240,3,0.06944444444444445,720,0.010614633560180664,0.05,720,0.37642526626586914,0.14444444444444443,720,0.019825220108032227,0.06111111111111111,720,1.8588981628417969
120,12,60,4,240,3,0.047954866008462625,709,0.010649919509887695,0.041666666666666664,720,0.39373350143432617,0.13333333333333333,720,0.01993584632873535,0.06111111111111111,720,1.8802955150604248
121,13,70,2,140,3,0.02857142857142857,420,0.008847475051879883,0.01904761904761905,420,0.31627702713012695,0.09951456310679611,412,0.013560295104980469,0.01904761904761905,420,1.5344583988189697
122,13,70,2,140,3,0.03640776699029126,412,0.009046554565429688,0.004761904761904762,420,0.31200408935546875,0.14285714285714285,420,0.013198614120483398,0.03333333333333333,420,1.524550437927246
123,13,70,2,140,3,0.03233830845771144,402,0.008835077285766602,0.004761904761904762,420,0.150740385055542,0.1517412935323383,402,0.014297008514404297,0.023809523809523808,420,1.5625486373901367
124,13,70,2,140,3,0.023809523809523808,420,0.009451627731323242,0.02481389578163772,403,0.3165724277496338,0.1311881188118812,404,0.013257741928100586,0.02857142857142857,420,1.5615532398223877
125,13,70,2,140,3,0.011990407673860911,417,0.00884389877319336,0.009523809523809525,420,0.16736674308776855,0.13701923076923078,416,0.01327967643737793,0.03170731707317073,410,1.5365922451019287
